id	title	brand	link	vehicle MSRP	description	image_link	availability	condition	product_type	google_product_category	MPN	link_template	color	mileage	model	vin	year	price	store code	MSRP	mileage.unit	certified_pre_owned	custom_label_0
1FTEW3LP3RKD18677	2024 Ford F-150 XLT w/Bluecruise & Black Appearance Pkg	Ford	https://furymotors.com/for-sale/used-ford-f150-xlt-wbluecruise-black-appearance-pkg-minneapolis-mn/2024-ford-f150-xlt-wbluecruise-black-appearance-pkg-1ftew3lp3rkd18677/	39500 USD	2024 Agate Black Metallic Ford F-150 XLT w/Bluecruise & Black Appearance Pkg 2.7L V6 EcoBoost For sale at Fury Ford Waconia in Waconia Minnesota.	https://vimg.remora.inc/498515/1ftew3lp3rkd18677-2024-ford-f150-xlt-1-112278.avif	in stock	USED	TRUCK	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	1FTEW3LP3RKD18677	https://furymotors.com/for-sale/used-ford-f150-xlt-wbluecruise-black-appearance-pkg-minneapolis-mn/2024-ford-f150-xlt-wbluecruise-black-appearance-pkg-1ftew3lp3rkd18677/123?store={store_code}	BLACK	19883 miles	F-150	1FTEW3LP3RKD18677	2024	39500 USD	WF1122	39500 USD	MI	no	Used
1FTFW1E42KFB17363	2019 Ford F-150 XLT w/Max Tow & Pro Trailer Backup Assist	Ford	https://furymotors.com/for-sale/used-ford-f150-xlt-wmax-tow-pro-trailer-backup-assist-minneapolis-mn/2019-ford-f150-xlt-wmax-tow-pro-trailer-backup-assist-1ftfw1e42kfb17363/	20500 USD	2019 Black Metallic Ford F-150 XLT w/Max Tow & Pro Trailer Backup Assist 3.5L V6 EcoBoost For sale at Fury Ford Waconia in Waconia Minnesota.	https://vimg.remora.inc/540632/1ftfw1e42kfb17363-2019-ford-f150-xlt-black-metallic-1-113423.avif	in stock	USED	TRUCK	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	1FTFW1E42KFB17363	https://furymotors.com/for-sale/used-ford-f150-xlt-wmax-tow-pro-trailer-backup-assist-minneapolis-mn/2019-ford-f150-xlt-wmax-tow-pro-trailer-backup-assist-1ftfw1e42kfb17363/123?store={store_code}	BLACK	113815 miles	F-150	1FTFW1E42KFB17363	2019	20500 USD	WF1122	20500 USD	MI	no	Used
1FT7W2BT0FED16655	2015 Ford Super Duty F-250 SRW Lariat	Ford	https://furymotors.com/for-sale/used-ford-super-duty-f250-srw-lariat-minneapolis-mn/2015-ford-super-duty-f250-srw-lariat-1ft7w2bt0fed16655/	27500 USD	2015 Caribou Metallic Ford Super Duty F-250 SRW Lariat Power Stroke 6.7L V8 DI 32V OHV Turbodiesel For sale at Fury Ford Waconia in Waconia Minnesota.	https://vimg.remora.inc/513529/1ft7w2bt0fed16655-2015-ford-super-duty-f250-srw-lariat-caribou-metallic-1-112463.avif	in stock	USED	TRUCK	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	1FT7W2BT0FED16655	https://furymotors.com/for-sale/used-ford-super-duty-f250-srw-lariat-minneapolis-mn/2015-ford-super-duty-f250-srw-lariat-1ft7w2bt0fed16655/123?store={store_code}	BROWN	147370 miles	Super Duty F-250	1FT7W2BT0FED16655	2015	27500 USD	WF1122	27500 USD	MI	no	Used
1FT8W3BT6NED54092	2022 Ford Super Duty F-350 SRW Lariat	Ford	https://furymotors.com/for-sale/used-ford-super-duty-f350-srw-lariat-minneapolis-mn/2022-ford-super-duty-f350-srw-lariat-1ft8w3bt6ned54092/	49350 USD	2022 Race Red Ford Super Duty F-350 SRW Lariat Power Stroke 6.7L V8 DI 32V OHV Turbodiesel For sale at Fury Ford Waconia in Waconia Minnesota.	https://vimg.remora.inc/510844/1ft8w3bt6ned54092-2022-ford-super-duty-f350-srw-lariat-race-red-1-112593.avif	in stock	USED	TRUCK	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	1FT8W3BT6NED54092	https://furymotors.com/for-sale/used-ford-super-duty-f350-srw-lariat-minneapolis-mn/2022-ford-super-duty-f350-srw-lariat-1ft8w3bt6ned54092/123?store={store_code}	RED	97778 miles	Super Duty F-350	1FT8W3BT6NED54092	2022	49350 USD	WF1122	49350 USD	MI	no	Used
1FT8W3BT3MEC41814	2021 Ford Super Duty F-350 SRW Lariat w/FX4 Off Road & Snow Plow Prep Pkgs	Ford	https://furymotors.com/for-sale/used-ford-super-duty-f350-srw-lariat-wfx4-off-road-snow-plow-prep-pkgs-minneapolis-mn/2021-ford-super-duty-f350-srw-lariat-wfx4-off-road-snow-plow-prep-pkgs-1ft8w3bt3mec41814/	48000 USD	2021 Race Red Ford Super Duty F-350 SRW Lariat w/FX4 Off Road & Snow Plow Prep Pkgs Power Stroke 6.7L V8 DI 32V OHV Turbodiesel For sale at Fury Ford Waconia in Waconia Minnesota.	https://vimg.remora.inc/509535/1ft8w3bt3mec41814-2021-ford-super-duty-f350-srw-lariat-wfx4-off-road-snow-plow-prep-pkgs-race-red-1-112408.avif	in stock	USED	TRUCK	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	1FT8W3BT3MEC41814	https://furymotors.com/for-sale/used-ford-super-duty-f350-srw-lariat-wfx4-off-road-snow-plow-prep-pkgs-minneapolis-mn/2021-ford-super-duty-f350-srw-lariat-wfx4-off-road-snow-plow-prep-pkgs-1ft8w3bt3mec41814/123?store={store_code}	RED	101445 miles	Super Duty F-350	1FT8W3BT3MEC41814	2021	48000 USD	WF1122	48000 USD	MI	no	Used
1FT8W3BT1TEC00645	2026 Ford Super Duty F-350 SRW Platinum FX4 w/5th Wheel Prep & Twin Panel Moo	Ford	https://furymotors.com/for-sale/used-ford-super-duty-f350-srw-platinum-fx4-w5th-wheel-prep-twin-panel-moo-minneapolis-mn/2026-ford-super-duty-f350-srw-platinum-fx4-w5th-wheel-prep-twin-panel-moo-1ft8w3bt1tec00645/	80350 USD	2026 Ruby Red Metallic Tinted Clearcoat Ford Super Duty F-350 SRW Platinum FX4 w/5th Wheel Prep & Twin Panel Moo Power Stroke 6.7L V8 DI 32V OHV Turbodiesel For sale at Fury Ford Waconia in Waconia Minnesota.	https://vimg.remora.inc/544873/1ft8w3bt1tec00645-2026-ford-super-duty-f350-srw-platinum-fx4-w5th-wheel-prep-twin-panel-moo-ruby-red-metallic-tinted-clearcoat-1-113062.avif	in stock	USED	TRUCK	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	1FT8W3BT1TEC00645	https://furymotors.com/for-sale/used-ford-super-duty-f350-srw-platinum-fx4-w5th-wheel-prep-twin-panel-moo-minneapolis-mn/2026-ford-super-duty-f350-srw-platinum-fx4-w5th-wheel-prep-twin-panel-moo-1ft8w3bt1tec00645/123?store={store_code}	RED	27483 miles	Super Duty F-350	1FT8W3BT1TEC00645	2026	80350 USD	WF1122	80350 USD	MI	no	Used
1FAHP60A05Y101869	2005 Ford Thunderbird Deluxe 50th Anniversarry	Ford	https://furymotors.com/for-sale/used-ford-thunderbird-deluxe-50th-anniversarry-minneapolis-mn/2005-ford-thunderbird-deluxe-50th-anniversarry-1fahp60a05y101869/	17850 USD	2005 Gold Ford Thunderbird Deluxe 50th Anniversarry 3.9L V8 DOHC 32V For sale at Fury Ford Waconia in Waconia Minnesota.	https://vimg.remora.inc/587609/1fahp60a05y101869-2005-ford-thunderbird-deluxe-50th-anniversarry-gold-1-113729.avif	in stock	USED	OTHER	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	1FAHP60A05Y101869	https://furymotors.com/for-sale/used-ford-thunderbird-deluxe-50th-anniversarry-minneapolis-mn/2005-ford-thunderbird-deluxe-50th-anniversarry-1fahp60a05y101869/123?store={store_code}	GOLD	42522 miles	Thunderbird	1FAHP60A05Y101869	2005	17850 USD	WF1122	17850 USD	MI	no	Used
5FNYF6H58KB010171	2019 Honda Pilot EX-L	Honda	https://furymotors.com/for-sale/used-honda-pilot-ex-l-minneapolis-mn/2019-honda-pilot-ex-l-5fnyf6h58kb010171/	22000 USD	2019 Obsidian Blue Pearl Honda Pilot EX-L 3.5L V6 24V SOHC i-VTEC For sale at Fury Ford Waconia in Waconia Minnesota.	https://vimg.remora.inc/570259/5fnyf6h58kb010171-2019-honda-pilot-ex-l-obsidian-blue-pearl-1-113822.avif	in stock	USED	SUV	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	5FNYF6H58KB010171	https://furymotors.com/for-sale/used-honda-pilot-ex-l-minneapolis-mn/2019-honda-pilot-ex-l-5fnyf6h58kb010171/123?store={store_code}	BLACK	91471 miles	Pilot	5FNYF6H58KB010171	2019	22000 USD	WF1122	22000 USD	MI	no	Used
KM8HBCABXSU325003	2025 Hyundai Kona SEL	Hyundai	https://furymotors.com/for-sale/used-hyundai-kona-sel-minneapolis-mn/2025-hyundai-kona-sel-km8hbcabxsu325003/	23850 USD	2025 Cyber Gray Metallic Hyundai Kona SEL 2.0L I4 DOHC 16V For sale at Fury Ford Waconia in Waconia Minnesota.	https://vimg.remora.inc/586726/km8hbcabxsu325003-2025-hyundai-kona-sel-cyber-gray-metallic-1-113830.avif	in stock	USED	SUV	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	KM8HBCABXSU325003	https://furymotors.com/for-sale/used-hyundai-kona-sel-minneapolis-mn/2025-hyundai-kona-sel-km8hbcabxsu325003/123?store={store_code}	GRAY	6443 miles	Kona	KM8HBCABXSU325003	2025	23850 USD	WF1122	23850 USD	MI	no	Used
5N1DL1FSXRC354672	2024 INFINITI QX60 LUXE AWD w/Advanced Safety Features	INFINITI	https://furymotors.com/for-sale/used-infiniti-qx60-luxe-awd-wadvanced-safety-features-minneapolis-mn/2024-infiniti-qx60-luxe-awd-wadvanced-safety-features-5n1dl1fsxrc354672/	35350 USD	2024 White INFINITI QX60 LUXE AWD w/Advanced Safety Features 3.5L V6 DOHC 24V For sale at Fury Ford Waconia in Waconia Minnesota.	https://vimg.remora.inc/565062/5n1dl1fsxrc354672-2024-infiniti-qx60-luxe-awd-wadvanced-safety-features-white-1-113614.avif	in stock	USED	SUV	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	5N1DL1FSXRC354672	https://furymotors.com/for-sale/used-infiniti-qx60-luxe-awd-wadvanced-safety-features-minneapolis-mn/2024-infiniti-qx60-luxe-awd-wadvanced-safety-features-5n1dl1fsxrc354672/123?store={store_code}	WHITE	19230 miles	QX60	5N1DL1FSXRC354672	2024	35350 USD	WF1122	35350 USD	MI	no	Used
1C4PJMDX6LD635067	2020 Jeep Cherokee Limited	Jeep	https://furymotors.com/for-sale/used-jeep-cherokee-limited-minneapolis-mn/2020-jeep-cherokee-limited-1c4pjmdx6ld635067/	16850 USD	2020 Diamond Black Crystal Pearlcoat Jeep Cherokee Limited 3.2L V6 For sale at Fury Ford Waconia in Waconia Minnesota.	https://vimg.remora.inc/601904/1c4pjmdx6ld635067-2020-jeep-cherokee-limited-diamond-black-crystal-pearlcoat-1-113964.avif	in stock	USED	SUV	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	1C4PJMDX6LD635067	https://furymotors.com/for-sale/used-jeep-cherokee-limited-minneapolis-mn/2020-jeep-cherokee-limited-1c4pjmdx6ld635067/123?store={store_code}	BLACK	99824 miles	Cherokee	1C4PJMDX6LD635067	2020	16850 USD	WF1122	16850 USD	MI	no	Used
3C4NJDFN7PT505172	2023 Jeep Compass Latitude Lux	Jeep	https://furymotors.com/for-sale/used-jeep-compass-latitude-lux-minneapolis-mn/2023-jeep-compass-latitude-lux-3c4njdfn7pt505172/	22850 USD	2023 Billet Silver Metallic Clearcoat Jeep Compass Latitude Lux 2.0L I4 DOHC For sale at Fury Ford Waconia in Waconia Minnesota.	https://vimg.remora.inc/586020/3c4njdfn7pt505172-2023-jeep-compass-latitude-lux-billet-silver-metallic-clearcoat-1-113958.avif	in stock	USED	SUV	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	3C4NJDFN7PT505172	https://furymotors.com/for-sale/used-jeep-compass-latitude-lux-minneapolis-mn/2023-jeep-compass-latitude-lux-3c4njdfn7pt505172/123?store={store_code}	SILVER	27406 miles	Compass	3C4NJDFN7PT505172	2023	22850 USD	WF1122	22850 USD	MI	no	Used
3C4NJDBBXNT217249	2022 Jeep Compass Latitude	Jeep	https://furymotors.com/for-sale/used-jeep-compass-latitude-minneapolis-mn/2022-jeep-compass-latitude-3c4njdbbxnt217249/	20000 USD	2022 Bright White Clearcoat Jeep Compass Latitude 2.4L I4 For sale at Fury Ford Waconia in Waconia Minnesota.	https://vimg.remora.inc/570143/3c4njdbbxnt217249-2022-jeep-compass-latitude-bright-white-clearcoat-1-113417.avif	in stock	USED	SUV	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	3C4NJDBBXNT217249	https://furymotors.com/for-sale/used-jeep-compass-latitude-minneapolis-mn/2022-jeep-compass-latitude-3c4njdbbxnt217249/123?store={store_code}	WHITE	29107 miles	Compass	3C4NJDBBXNT217249	2022	20000 USD	WF1122	20000 USD	MI	no	Used
1C4RJFCG4GC319507	2016 Jeep Grand Cherokee Overland	Jeep	https://furymotors.com/for-sale/used-jeep-grand-cherokee-overland-minneapolis-mn/2016-jeep-grand-cherokee-overland-1c4rjfcg4gc319507/	15000 USD	2016 Brilliant Black Crystal Pearlcoat Jeep Grand Cherokee Overland 3.6L V6 24V VVT For sale at Fury Ford Waconia in Waconia Minnesota.	https://vimg.remora.inc/567387/1c4rjfcg4gc319507-2016-jeep-grand-cherokee-overland-brilliant-black-crystal-pearlcoat-1-113651.avif	in stock	USED	SUV	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	1C4RJFCG4GC319507	https://furymotors.com/for-sale/used-jeep-grand-cherokee-overland-minneapolis-mn/2016-jeep-grand-cherokee-overland-1c4rjfcg4gc319507/123?store={store_code}	BLACK	96053 miles	Grand Cherokee	1C4RJFCG4GC319507	2016	15000 USD	WF1122	15000 USD	MI	no	Used
1C4RJFJG0MC543078	2021 Jeep Grand Cherokee Summit 4x4 w/Adaptive Cruise	Jeep	https://furymotors.com/for-sale/used-jeep-grand-cherokee-summit-4x4-wadaptive-cruise-minneapolis-mn/2021-jeep-grand-cherokee-summit-4x4-wadaptive-cruise-1c4rjfjg0mc543078/	24000 USD	2021 Bright White Clearcoat Jeep Grand Cherokee Summit 4x4 w/Adaptive Cruise 3.6L V6 24V VVT For sale at Fury Ford Waconia in Waconia Minnesota.	https://vimg.remora.inc/586723/1c4rjfjg0mc543078-2021-jeep-grand-cherokee-summit-4x4-wadaptive-cruise-bright-white-clearcoat-1-113926.avif	in stock	USED	SUV	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	1C4RJFJG0MC543078	https://furymotors.com/for-sale/used-jeep-grand-cherokee-summit-4x4-wadaptive-cruise-minneapolis-mn/2021-jeep-grand-cherokee-summit-4x4-wadaptive-cruise-1c4rjfjg0mc543078/123?store={store_code}	WHITE	98217 miles	Grand Cherokee	1C4RJFJG0MC543078	2021	24000 USD	WF1122	24000 USD	MI	no	Used
1C4HJXEG7NW121434	2022 Jeep Wrangler Unlimited Sahara High Altitude	Jeep	https://furymotors.com/for-sale/used-jeep-wrangler-unlimited-sahara-high-altitude-minneapolis-mn/2022-jeep-wrangler-unlimited-sahara-high-altitude-1c4hjxeg7nw121434/	37000 USD	2022 Black Clearcoat Jeep Wrangler Unlimited Sahara High Altitude 3.6L V6 24V VVT For sale at Fury Ford Waconia in Waconia Minnesota.	https://vimg.remora.inc/583522/1c4hjxeg7nw121434-2022-jeep-wrangler-unlimited-sahara-high-altitude-black-clearcoat-1-113838.avif	in stock	USED	SUV	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	1C4HJXEG7NW121434	https://furymotors.com/for-sale/used-jeep-wrangler-unlimited-sahara-high-altitude-minneapolis-mn/2022-jeep-wrangler-unlimited-sahara-high-altitude-1c4hjxeg7nw121434/123?store={store_code}	BLACK	37576 miles	Wrangler	1C4HJXEG7NW121434	2022	37000 USD	WF1122	37000 USD	MI	no	Used
1C4HJXEN9NW107260	2022 Jeep Wrangler Unlimited Sahara	Jeep	https://furymotors.com/for-sale/used-jeep-wrangler-unlimited-sahara-minneapolis-mn/2022-jeep-wrangler-unlimited-sahara-1c4hjxen9nw107260/	26850 USD	2022 Black Clearcoat Jeep Wrangler Unlimited Sahara 2.0L I4 DOHC For sale at Fury Ford Waconia in Waconia Minnesota.	https://vimg.remora.inc/576863/1c4hjxen9nw107260-2022-jeep-wrangler-unlimited-sahara-black-clearcoat-1-113842.avif	in stock	USED	SUV	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	1C4HJXEN9NW107260	https://furymotors.com/for-sale/used-jeep-wrangler-unlimited-sahara-minneapolis-mn/2022-jeep-wrangler-unlimited-sahara-1c4hjxen9nw107260/123?store={store_code}	BLACK	54960 miles	Wrangler	1C4HJXEN9NW107260	2022	26850 USD	WF1122	26850 USD	MI	no	Used
5LMCJ2DA2RUL08231	2024 Lincoln Corsair Reserve w/Jet Appearance Pkg	Lincoln	https://furymotors.com/for-sale/used-lincoln-corsair-reserve-wjet-appearance-pkg-minneapolis-mn/2024-lincoln-corsair-reserve-wjet-appearance-pkg-5lmcj2da2rul08231/	37350 USD	2024 Silver Radiance Metallic Clearcoat Lincoln Corsair Reserve w/Jet Appearance Pkg 2.0L I4 For sale at Fury Ford Waconia in Waconia Minnesota.	https://vimg.remora.inc/593128/5lmcj2da2rul08231-2024-lincoln-corsair-reserve-wjet-appearance-pkg-silver-radiance-metallic-clearcoat-1-113950.avif	in stock	USED	SUV	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	5LMCJ2DA2RUL08231	https://furymotors.com/for-sale/used-lincoln-corsair-reserve-wjet-appearance-pkg-minneapolis-mn/2024-lincoln-corsair-reserve-wjet-appearance-pkg-5lmcj2da2rul08231/123?store={store_code}	SILVER	28033 miles	Corsair	5LMCJ2DA2RUL08231	2024	37350 USD	WF1122	37350 USD	MI	no	Used
5LMJJ3LG4REL12617	2024 Lincoln Navigator L Reserve w/Monochromatic & HD Tow Pkgs	Lincoln	https://furymotors.com/for-sale/used-lincoln-navigator-l-reserve-wmonochromatic-hd-tow-pkgs-minneapolis-mn/2024-lincoln-navigator-l-reserve-wmonochromatic-hd-tow-pkgs-5lmjj3lg4rel12617/	56350 USD	2024 Infinite Black Metallic Clearcoat Lincoln Navigator L Reserve w/Monochromatic & HD Tow Pkgs V6 For sale at Fury Ford Waconia in Waconia Minnesota.	https://vimg.remora.inc/522792/5lmjj3lg4rel12617-2024-lincoln-navigator-l-reserve-infinite-black-metallic-clearcoat-1-112607.avif	in stock	USED	SUV	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	5LMJJ3LG4REL12617	https://furymotors.com/for-sale/used-lincoln-navigator-l-reserve-wmonochromatic-hd-tow-pkgs-minneapolis-mn/2024-lincoln-navigator-l-reserve-wmonochromatic-hd-tow-pkgs-5lmjj3lg4rel12617/123?store={store_code}	BLACK	50947 miles	Navigator L	5LMJJ3LG4REL12617	2024	56350 USD	WF1122	56350 USD	MI	no	Used
3MVDMBCMXSM801307	2025 Mazda CX-30 2.5 S Carbon Edition	Mazda	https://furymotors.com/for-sale/used-mazda-cx-30-25-s-carbon-edition-minneapolis-mn/2025-mazda-cx-30-25-s-carbon-edition-3mvdmbcmxsm801307/	24850 USD	2025 Polymetal Gray Metallic Mazda CX-30 2.5 S Carbon Edition SKYACTIV-G 2.5L 4-Cylinder DOHC 16V For sale at Fury Ford Waconia in Waconia Minnesota.	https://vimg.remora.inc/594780/3mvdmbcmxsm801307-2025-mazda-cx-30-25-s-carbon-edition-polymetal-gray-metallic-1-113938.avif	in stock	USED	SUV	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	3MVDMBCMXSM801307	https://furymotors.com/for-sale/used-mazda-cx-30-25-s-carbon-edition-minneapolis-mn/2025-mazda-cx-30-25-s-carbon-edition-3mvdmbcmxsm801307/123?store={store_code}	GRAY	23833 miles	CX-30	3MVDMBCMXSM801307	2025	24850 USD	WF1122	24850 USD	MI	no	Used
5N1AZ2BS7RC116369	2024 Nissan Murano SV	Nissan	https://furymotors.com/for-sale/used-nissan-murano-sv-minneapolis-mn/2024-nissan-murano-sv-5n1az2bs7rc116369/	24000 USD	2024 Black Nissan Murano SV 3.5L V6 DOHC 24V For sale at Fury Ford Waconia in Waconia Minnesota.	https://vimg.remora.inc/536423/5n1az2bs7rc116369-2024-nissan-murano-sv-black-1-112942.avif	in stock	USED	SUV	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	5N1AZ2BS7RC116369	https://furymotors.com/for-sale/used-nissan-murano-sv-minneapolis-mn/2024-nissan-murano-sv-5n1az2bs7rc116369/123?store={store_code}	BLACK	28986 miles	Murano	5N1AZ2BS7RC116369	2024	24000 USD	WF1122	24000 USD	MI	no	Used
5N1BT3BB8RC678454	2024 Nissan Rogue SV	Nissan	https://furymotors.com/for-sale/used-nissan-rogue-sv-minneapolis-mn/2024-nissan-rogue-sv-5n1bt3bb8rc678454/	22350 USD	2024 Brilliant Silver Metallic Nissan Rogue SV 1.5L DOHC For sale at Fury Ford Waconia in Waconia Minnesota.	https://vimg.remora.inc/586018/5n1bt3bb8rc678454-2024-nissan-rogue-sv-brilliant-silver-metallic-1-113902.avif	in stock	USED	SUV	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	5N1BT3BB8RC678454	https://furymotors.com/for-sale/used-nissan-rogue-sv-minneapolis-mn/2024-nissan-rogue-sv-5n1bt3bb8rc678454/123?store={store_code}	SILVER	32225 miles	Rogue	5N1BT3BB8RC678454	2024	22350 USD	WF1122	22350 USD	MI	no	Used
3N1AB8DV7SY311343	2025 Nissan Sentra SR	Nissan	https://furymotors.com/for-sale/used-nissan-sentra-sr-minneapolis-mn/2025-nissan-sentra-sr-3n1ab8dv7sy311343/	21000 USD	2025 Gun Metallic Nissan Sentra SR 2.0L I4 DOHC For sale at Fury Ford Waconia in Waconia Minnesota.	https://vimg.remora.inc/586725/3n1ab8dv7sy311343-2025-nissan-sentra-sr-gun-metallic-1-113950.avif	in stock	USED	OTHER	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	3N1AB8DV7SY311343	https://furymotors.com/for-sale/used-nissan-sentra-sr-minneapolis-mn/2025-nissan-sentra-sr-3n1ab8dv7sy311343/123?store={store_code}	GRAY	36237 miles	Sentra	3N1AB8DV7SY311343	2025	21000 USD	WF1122	21000 USD	MI	no	Used
3N1AB8CV8RY335565	2024 Nissan Sentra SV	Nissan	https://furymotors.com/for-sale/used-nissan-sentra-sv-minneapolis-mn/2024-nissan-sentra-sv-3n1ab8cv8ry335565/	18000 USD	2024 Atlantic Gray Metallic Nissan Sentra SV 2.0L I4 DOHC For sale at Fury Ford Waconia in Waconia Minnesota.	https://vimg.remora.inc/586722/3n1ab8cv8ry335565-2024-nissan-sentra-sv-atlantic-gray-metallic-1-113653.avif	in stock	USED	OTHER	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	3N1AB8CV8RY335565	https://furymotors.com/for-sale/used-nissan-sentra-sv-minneapolis-mn/2024-nissan-sentra-sv-3n1ab8cv8ry335565/123?store={store_code}	GRAY	51498 miles	Sentra	3N1AB8CV8RY335565	2024	18000 USD	WF1122	18000 USD	MI	no	Used
JF1GPAP63G8242082	2016 Subaru Impreza 2.0i Sport Premium	Subaru	https://furymotors.com/for-sale/used-subaru-impreza-20i-sport-premium-minneapolis-mn/2016-subaru-impreza-20i-sport-premium-jf1gpap63g8242082/	13350 USD	2016 Crystal White Pearl Subaru Impreza 2.0i Sport Premium 2.0L 4-Cylinder DOHC 16V For sale at Fury Ford Waconia in Waconia Minnesota.	https://vimg.remora.inc/586019/jf1gpap63g8242082-2016-subaru-impreza-20i-sport-premium-crystal-white-pearl-1-113945.avif	in stock	USED	OTHER	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	JF1GPAP63G8242082	https://furymotors.com/for-sale/used-subaru-impreza-20i-sport-premium-minneapolis-mn/2016-subaru-impreza-20i-sport-premium-jf1gpap63g8242082/123?store={store_code}	WHITE	96976 miles	Impreza	JF1GPAP63G8242082	2016	13350 USD	WF1122	13350 USD	MI	no	Used
2T1BURHE0KC225173	2019 Toyota Corolla LE w/Toyota Safety Sense	Toyota	https://furymotors.com/for-sale/used-toyota-corolla-le-wtoyota-safety-sense-minneapolis-mn/2019-toyota-corolla-le-wtoyota-safety-sense-2t1burhe0kc225173/	20350 USD	2019 Black Sand Pearl Toyota Corolla LE w/Toyota Safety Sense 1.8L I4 DOHC For sale at Fury Ford Waconia in Waconia Minnesota.	https://vimg.remora.inc/587209/2t1burhe0kc225173-2019-toyota-corolla-le-wtoyota-safety-sense-black-sand-pearl-1-113830.avif	in stock	USED	OTHER	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	2T1BURHE0KC225173	https://furymotors.com/for-sale/used-toyota-corolla-le-wtoyota-safety-sense-minneapolis-mn/2019-toyota-corolla-le-wtoyota-safety-sense-2t1burhe0kc225173/123?store={store_code}	BLACK	12085 miles	Corolla	2T1BURHE0KC225173	2019	20350 USD	WF1122	20350 USD	MI	no	Used
5TDKDRBH7PS048509	2023 Toyota Highlander Limited	Toyota	https://furymotors.com/for-sale/used-toyota-highlander-limited-minneapolis-mn/2023-toyota-highlander-limited-5tdkdrbh7ps048509/	39350 USD	2023 Celestial Silver Metallic Toyota Highlander Limited 2.4L I4 PDI Turbocharged DOHC 16V LEV3-SULEV30 265hp For sale at Fury Ford Waconia in Waconia Minnesota.	https://vimg.remora.inc/583521/5tdkdrbh7ps048509-2023-toyota-highlander-limited-celestial-silver-metallic-1-113830.avif	in stock	USED	SUV	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	5TDKDRBH7PS048509	https://furymotors.com/for-sale/used-toyota-highlander-limited-minneapolis-mn/2023-toyota-highlander-limited-5tdkdrbh7ps048509/123?store={store_code}	SILVER	47511 miles	Highlander	5TDKDRBH7PS048509	2023	39350 USD	WF1122	39350 USD	MI	no	Used
3VV8X7B26RM113596	2024 Volkswagen Taos 1.5T S	Volkswagen	https://furymotors.com/for-sale/used-volkswagen-taos-15t-s-minneapolis-mn/2024-volkswagen-taos-15t-s-3vv8x7b26rm113596/	21850 USD	2024 Blue Volkswagen Taos 1.5T S 1.5L I4 Turbocharged DOHC 16V LEV3-SULEV30 158hp For sale at Fury Ford Waconia in Waconia Minnesota.	https://vimg.remora.inc/586724/3vv8x7b26rm113596-2024-volkswagen-taos-15t-s-blue-1-113914.avif	in stock	USED	SUV	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	3VV8X7B26RM113596	https://furymotors.com/for-sale/used-volkswagen-taos-15t-s-minneapolis-mn/2024-volkswagen-taos-15t-s-3vv8x7b26rm113596/123?store={store_code}	BLUE	11198 miles	Taos	3VV8X7B26RM113596	2024	21850 USD	WF1122	21850 USD	MI	no	Used
