id	title	brand	link	vehicle MSRP	description	image_link	availability	condition	product_type	google_product_category	MPN	link_template	color	mileage	model	vin	year	price	store code	MSRP	mileage.unit	custom_label_0
JTELU5JR3P6126268	2023 Toyota 4Runner TRD Pro	Toyota	https://www.carlsontoyota.com/inventory/certified-used-2023-toyota-4runner-trd-pro-4wd-4d-sport-utility-jtelu5jr3p6126268/	49325 USD	2023 White Toyota 4Runner Used 2023 Toyota 4Runner TRD Pro 4D Sport Utility 4.0L V6 DOHC 24V For sale at Carlson Toyota in Coon Rapids Minnesota.	https://vehicle-images.carscommerce.inc/b411-110008693/JTELU5JR3P6126268/thumbnails/large/8c761af0f6102572c7cf17770aac722a.webp	in stock	USED	SUV	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	JTELU5JR3P6126268	https://www.carlsontoyota.com/inventory/certified-used-2023-toyota-4runner-trd-pro-4wd-4d-sport-utility-jtelu5jr3p6126268/123?store={store_code}	WHITE	57052 miles	4Runner	JTELU5JR3P6126268	2023	49325 USD	CT100	49325 USD	MI	4Runner
4T1G11AK8PU137123	2023 Toyota Camry SE	Toyota	https://www.carlsontoyota.com/inventory/certified-used-2023-toyota-camry-se-fwd-4d-sedan-4t1g11ak8pu137123/	24001 USD	2023 Red Toyota Camry Used 2023 Toyota Camry SE 4D Sedan 2.5L I4 DOHC 16V For sale at Carlson Toyota in Coon Rapids Minnesota.	https://www.carlsontoyota.com/wp-content/plugins/inventory/images/notfound.jpg	in stock	USED	OTHER	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	4T1G11AK8PU137123	https://www.carlsontoyota.com/inventory/certified-used-2023-toyota-camry-se-fwd-4d-sedan-4t1g11ak8pu137123/123?store={store_code}	RED	85187 miles	Camry	4T1G11AK8PU137123	2023	24001 USD	CT100	24001 USD	MI	Camry
2T3A1RFV0PW389690	2023 Toyota RAV4 XLE Premium	Toyota	https://www.carlsontoyota.com/inventory/certified-used-2023-toyota-rav4-xle-premium-awd-4d-sport-utility-2t3a1rfv0pw389690/	37810 USD	2023 Beige Toyota RAV4 Used 2023 Toyota RAV4 XLE Premium 4D Sport Utility 2.5L 4-Cylinder DOHC Dual VVT-i For sale at Carlson Toyota in Coon Rapids Minnesota.	https://www.carlsontoyota.com/wp-content/plugins/inventory/images/notfound.jpg	in stock	USED	SUV	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	2T3A1RFV0PW389690	https://www.carlsontoyota.com/inventory/certified-used-2023-toyota-rav4-xle-premium-awd-4d-sport-utility-2t3a1rfv0pw389690/123?store={store_code}	BEIGE	16855 miles	RAV4	2T3A1RFV0PW389690	2023	37810 USD	CT100	37810 USD	MI	RAV4
3TYDZ5BN1PT022372	2023 Toyota Tacoma SR5 4D Double Cab 4WD	Toyota	https://www.carlsontoyota.com/inventory/certified-used-2023-toyota-tacoma-sr5-4wd-4d-double-cab-3tydz5bn1pt022372/	35117 USD	2023 Silver Toyota Tacoma Used 2023 Toyota Tacoma SR5 4D Double Cab 3.5L V6 PDI DOHC 24V LEV3-ULEV70 278hp For sale at Carlson Toyota in Coon Rapids Minnesota.	https://www.carlsontoyota.com/wp-content/plugins/inventory/images/notfound.jpg	in stock	USED	TRUCK	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	3TYDZ5BN1PT022372	https://www.carlsontoyota.com/inventory/certified-used-2023-toyota-tacoma-sr5-4wd-4d-double-cab-3tydz5bn1pt022372/123?store={store_code}	SILVER	52492 miles	Tacoma	3TYDZ5BN1PT022372	2023	35117 USD	CT100	35117 USD	MI	Tacoma
7MUCAABG2RV110039	2024 Toyota Corolla Cross LE	Toyota	https://www.carlsontoyota.com/inventory/certified-used-2024-toyota-corolla-cross-le-awd-4d-sport-utility-7mucaabg2rv110039/	28917 USD	2024 Black Toyota Corolla Cross Used 2024 Toyota Corolla Cross LE 4D Sport Utility 2.0L I4 PDI DOHC 16V LEV3-SULEV30 169hp For sale at Carlson Toyota in Coon Rapids Minnesota.	https://vehicle-images.carscommerce.inc/fdc6-110008693/7MUCAABG2RV110039/thumbnails/large/de18a687817834cfc4ed86c3610f7997.webp	in stock	USED	SUV	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	7MUCAABG2RV110039	https://www.carlsontoyota.com/inventory/certified-used-2024-toyota-corolla-cross-le-awd-4d-sport-utility-7mucaabg2rv110039/123?store={store_code}	BLACK	10708 miles	Corolla Cross	7MUCAABG2RV110039	2024	28917 USD	CT100	28917 USD	MI	Corolla Cross
5YFB4MDE0RP181730	2024 Toyota Corolla LE	Toyota	https://www.carlsontoyota.com/inventory/certified-used-2024-toyota-corolla-le-fwd-4d-sedan-5yfb4mde0rp181730/	22198 USD	2024 Silver Toyota Corolla Used 2024 Toyota Corolla LE 4D Sedan 2.0L I4 DOHC 16V For sale at Carlson Toyota in Coon Rapids Minnesota.	https://vehicle-images.carscommerce.inc/f440-110008693/5YFB4MDE0RP181730/thumbnails/large/7bf742bad73de64d9b255b9cd2c4b936.webp	in stock	USED	OTHER	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	5YFB4MDE0RP181730	https://www.carlsontoyota.com/inventory/certified-used-2024-toyota-corolla-le-fwd-4d-sedan-5yfb4mde0rp181730/123?store={store_code}	SILVER	53237 miles	Corolla	5YFB4MDE0RP181730	2024	22198 USD	CT100	22198 USD	MI	Corolla
5YFB4MDE4RP179463	2024 Toyota Corolla LE	Toyota	https://www.carlsontoyota.com/inventory/certified-used-2024-toyota-corolla-le-fwd-4d-sedan-5yfb4mde4rp179463/	22195 USD	2024 Black Toyota Corolla Used 2024 Toyota Corolla LE 4D Sedan 2.0L I4 DOHC 16V For sale at Carlson Toyota in Coon Rapids Minnesota.	https://vehicle-images.carscommerce.inc/81f9-110008693/5YFB4MDE4RP179463/thumbnails/large/40c54e8783c1b1534b383e866b58206a.webp	in stock	USED	OTHER	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	5YFB4MDE4RP179463	https://www.carlsontoyota.com/inventory/certified-used-2024-toyota-corolla-le-fwd-4d-sedan-5yfb4mde4rp179463/123?store={store_code}	BLACK	49904 miles	Corolla	5YFB4MDE4RP179463	2024	22195 USD	CT100	22195 USD	MI	Corolla
5YFB4MDE6RP177682	2024 Toyota Corolla LE	Toyota	https://www.carlsontoyota.com/inventory/certified-used-2024-toyota-corolla-le-fwd-4d-sedan-5yfb4mde6rp177682/	21971 USD	2024 Black Toyota Corolla Used 2024 Toyota Corolla LE 4D Sedan 2.0L I4 DOHC 16V For sale at Carlson Toyota in Coon Rapids Minnesota.	https://vehicle-images.carscommerce.inc/2aed-110008693/5YFB4MDE6RP177682/thumbnails/large/3812edbdf2d5b620b1c6c3699c1160d8.webp	in stock	USED	OTHER	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	5YFB4MDE6RP177682	https://www.carlsontoyota.com/inventory/certified-used-2024-toyota-corolla-le-fwd-4d-sedan-5yfb4mde6rp177682/123?store={store_code}	BLACK	56466 miles	Corolla	5YFB4MDE6RP177682	2024	21971 USD	CT100	21971 USD	MI	Corolla
5YFB4MDE9RP166840	2024 Toyota Corolla LE	Toyota	https://www.carlsontoyota.com/inventory/certified-used-2024-toyota-corolla-le-fwd-4d-sedan-5yfb4mde9rp166840/	22098 USD	2024 Black Toyota Corolla Used 2024 Toyota Corolla LE 4D Sedan 2.0L I4 DOHC 16V For sale at Carlson Toyota in Coon Rapids Minnesota.	https://vehicle-images.carscommerce.inc/9d3e-110008693/5YFB4MDE9RP166840/thumbnails/large/f373d77b99828eaca745a4f4afeb9491.webp	in stock	USED	OTHER	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	5YFB4MDE9RP166840	https://www.carlsontoyota.com/inventory/certified-used-2024-toyota-corolla-le-fwd-4d-sedan-5yfb4mde9rp166840/123?store={store_code}	BLACK	51708 miles	Corolla	5YFB4MDE9RP166840	2024	22098 USD	CT100	22098 USD	MI	Corolla
5YFB4MDE9RP190605	2024 Toyota Corolla LE	Toyota	https://www.carlsontoyota.com/inventory/certified-used-2024-toyota-corolla-le-fwd-4d-sedan-5yfb4mde9rp190605/	22192 USD	2024 Black Toyota Corolla Used 2024 Toyota Corolla LE 4D Sedan 2.0L I4 DOHC 16V For sale at Carlson Toyota in Coon Rapids Minnesota.	https://vehicle-images.carscommerce.inc/cb06-110008693/5YFB4MDE9RP190605/thumbnails/large/02a289de02f09cc5c8109db938aebae9.webp	in stock	USED	OTHER	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	5YFB4MDE9RP190605	https://www.carlsontoyota.com/inventory/certified-used-2024-toyota-corolla-le-fwd-4d-sedan-5yfb4mde9rp190605/123?store={store_code}	BLACK	54422 miles	Corolla	5YFB4MDE9RP190605	2024	22192 USD	CT100	22192 USD	MI	Corolla
5TDACAB52RS006418	2024 Toyota Grand Highlander Hybrid Limited	Toyota	https://www.carlsontoyota.com/inventory/certified-used-2024-toyota-grand-highlander-hybrid-limited-awd-4d-sport-utility-5tdacab52rs006418/	47894 USD	2024 Black Toyota Grand Highlander Used 2024 Toyota Grand Highlander Hybrid Limited 4D Sport Utility 2.5L 4-Cylinder For sale at Carlson Toyota in Coon Rapids Minnesota.	https://vehicle-images.carscommerce.inc/e0a9-110008693/5TDACAB52RS006418/thumbnails/large/7355cc7dadaa756be84e463cabd8ca32.webp	in stock	USED	SUV	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	5TDACAB52RS006418	https://www.carlsontoyota.com/inventory/certified-used-2024-toyota-grand-highlander-hybrid-limited-awd-4d-sport-utility-5tdacab52rs006418/123?store={store_code}	BLACK	77754 miles	Grand Highlander	5TDACAB52RS006418	2024	47894 USD	CT100	47894 USD	MI	Grand Highlander
2T3J1RFV5RW478108	2024 Toyota RAV4 Adventure	Toyota	https://www.carlsontoyota.com/inventory/certified-used-2024-toyota-rav4-adventure-awd-4d-sport-utility-2t3j1rfv5rw478108/	33291 USD	2024 Red Toyota RAV4 Used 2024 Toyota RAV4 Adventure 4D Sport Utility 2.5L 4-Cylinder DOHC Dual VVT-i For sale at Carlson Toyota in Coon Rapids Minnesota.	https://www.carlsontoyota.com/wp-content/plugins/inventory/images/notfound.jpg	in stock	USED	SUV	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	2T3J1RFV5RW478108	https://www.carlsontoyota.com/inventory/certified-used-2024-toyota-rav4-adventure-awd-4d-sport-utility-2t3j1rfv5rw478108/123?store={store_code}	RED	58162 miles	RAV4	2T3J1RFV5RW478108	2024	33291 USD	CT100	33291 USD	MI	RAV4
4T3RWRFV9RU136245	2024 Toyota RAV4 Hybrid XLE	Toyota	https://www.carlsontoyota.com/inventory/certified-used-2024-toyota-rav4-hybrid-xle-awd-4d-sport-utility-4t3rwrfv9ru136245/	32203 USD	2024 Gray Toyota RAV4 Used 2024 Toyota RAV4 Hybrid XLE 4D Sport Utility 2.5L 4-Cylinder For sale at Carlson Toyota in Coon Rapids Minnesota.	https://vehicle-images.carscommerce.inc/f90a-110008693/4T3RWRFV9RU136245/thumbnails/large/6e7dfdfc7dedcfe8cf280bb65c4d4f8e.webp	in stock	USED	SUV	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	4T3RWRFV9RU136245	https://www.carlsontoyota.com/inventory/certified-used-2024-toyota-rav4-hybrid-xle-awd-4d-sport-utility-4t3rwrfv9ru136245/123?store={store_code}	GRAY	66560 miles	RAV4	4T3RWRFV9RU136245	2024	32203 USD	CT100	32203 USD	MI	RAV4
2T3G1RFV8RW482874	2024 Toyota RAV4 LE	Toyota	https://www.carlsontoyota.com/inventory/certified-used-2024-toyota-rav4-le-awd-4d-sport-utility-2t3g1rfv8rw482874/	32798 USD	2024 Black Toyota RAV4 Used 2024 Toyota RAV4 LE 4D Sport Utility 2.5L 4-Cylinder DOHC Dual VVT-i For sale at Carlson Toyota in Coon Rapids Minnesota.	https://vehicle-images.carscommerce.inc/3c3b-110008693/2T3G1RFV8RW482874/thumbnails/large/5e54c9d5a21794aeac77cd5227b42f7e.webp	in stock	USED	SUV	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	2T3G1RFV8RW482874	https://www.carlsontoyota.com/inventory/certified-used-2024-toyota-rav4-le-awd-4d-sport-utility-2t3g1rfv8rw482874/123?store={store_code}	BLACK	10599 miles	RAV4	2T3G1RFV8RW482874	2024	32798 USD	CT100	32798 USD	MI	RAV4
2T3P1RFV6RW445984	2024 Toyota RAV4 XLE	Toyota	https://www.carlsontoyota.com/inventory/certified-used-2024-toyota-rav4-xle-awd-4d-sport-utility-2t3p1rfv6rw445984/	31663 USD	2024 Gray Toyota RAV4 Used 2024 Toyota RAV4 XLE 4D Sport Utility 2.5L 4-Cylinder DOHC Dual VVT-i For sale at Carlson Toyota in Coon Rapids Minnesota.	https://www.carlsontoyota.com/wp-content/plugins/inventory/images/notfound.jpg	in stock	USED	SUV	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	2T3P1RFV6RW445984	https://www.carlsontoyota.com/inventory/certified-used-2024-toyota-rav4-xle-awd-4d-sport-utility-2t3p1rfv6rw445984/123?store={store_code}	GRAY	55839 miles	RAV4	2T3P1RFV6RW445984	2024	31663 USD	CT100	31663 USD	MI	RAV4
2T3A1RFV8RW428478	2024 Toyota RAV4 XLE Premium	Toyota	https://www.carlsontoyota.com/inventory/certified-used-2024-toyota-rav4-xle-premium-awd-4d-sport-utility-2t3a1rfv8rw428478/	37388 USD	2024 Red Toyota RAV4 Used 2024 Toyota RAV4 XLE Premium 4D Sport Utility 2.5L 4-Cylinder DOHC Dual VVT-i For sale at Carlson Toyota in Coon Rapids Minnesota.	https://vehicle-images.carscommerce.inc/df18-110008693/2T3A1RFV8RW428478/thumbnails/large/fd9cf202c0fcd2c00e388ca134f096a6.webp	in stock	USED	SUV	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	2T3A1RFV8RW428478	https://www.carlsontoyota.com/inventory/certified-used-2024-toyota-rav4-xle-premium-awd-4d-sport-utility-2t3a1rfv8rw428478/123?store={store_code}	RED	28327 miles	RAV4	2T3A1RFV8RW428478	2024	37388 USD	CT100	37388 USD	MI	RAV4
5TDYSKFC2RS146677	2024 Toyota Sienna XLE	Toyota	https://www.carlsontoyota.com/inventory/certified-used-2024-toyota-sienna-xle-awd-4d-passenger-van-5tdyskfc2rs146677/	50798 USD	2024 Gray Toyota Sienna Used 2024 Toyota Sienna XLE 4D Passenger Van 2.5L I4 For sale at Carlson Toyota in Coon Rapids Minnesota.	https://www.carlsontoyota.com/wp-content/plugins/inventory/images/notfound.jpg	in stock	USED	VAN	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	5TDYSKFC2RS146677	https://www.carlsontoyota.com/inventory/certified-used-2024-toyota-sienna-xle-awd-4d-passenger-van-5tdyskfc2rs146677/123?store={store_code}	GRAY	27547 miles	Sienna	5TDYSKFC2RS146677	2024	50798 USD	CT100	50798 USD	MI	Sienna
4T1DAACK0SU108837	2025 Toyota Camry SE	Toyota	https://www.carlsontoyota.com/inventory/certified-used-2025-toyota-camry-se-fwd-4d-sedan-4t1daack0su108837/	29859 USD	2025 White Toyota Camry Used 2025 Toyota Camry SE 4D Sedan 2.5L 4-Cylinder 16V DOHC For sale at Carlson Toyota in Coon Rapids Minnesota.	https://vehicle-images.carscommerce.inc/2bd8-110008693/4T1DAACK0SU108837/thumbnails/large/ab97202ae8d4c1b7f3d1153ed071222c.webp	in stock	USED	OTHER	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	4T1DAACK0SU108837	https://www.carlsontoyota.com/inventory/certified-used-2025-toyota-camry-se-fwd-4d-sedan-4t1daack0su108837/123?store={store_code}	WHITE	50729 miles	Camry	4T1DAACK0SU108837	2025	29859 USD	CT100	29859 USD	MI	Camry
4T1DAACK2SU085688	2025 Toyota Camry SE	Toyota	https://www.carlsontoyota.com/inventory/certified-used-2025-toyota-camry-se-fwd-4d-sedan-4t1daack2su085688/	29634 USD	2025 Blue Toyota Camry Used 2025 Toyota Camry SE 4D Sedan 2.5L 4-Cylinder 16V DOHC For sale at Carlson Toyota in Coon Rapids Minnesota.	https://vehicle-images.carscommerce.inc/9bf1-110008693/4T1DAACK2SU085688/thumbnails/large/57f2ceca788857426af995a719309766.webp	in stock	USED	OTHER	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	4T1DAACK2SU085688	https://www.carlsontoyota.com/inventory/certified-used-2025-toyota-camry-se-fwd-4d-sedan-4t1daack2su085688/123?store={store_code}	BLUE	51059 miles	Camry	4T1DAACK2SU085688	2025	29634 USD	CT100	29634 USD	MI	Camry
4T1DAACK8SU151662	2025 Toyota Camry SE	Toyota	https://www.carlsontoyota.com/inventory/certified-used-2025-toyota-camry-se-fwd-4d-sedan-4t1daack8su151662/	29656 USD	2025 Red Toyota Camry Used 2025 Toyota Camry SE 4D Sedan 2.5L 4-Cylinder 16V DOHC For sale at Carlson Toyota in Coon Rapids Minnesota.	https://vehicle-images.carscommerce.inc/32e7-110008693/4T1DAACK8SU151662/thumbnails/large/b73257c083b69f6410029fa91995c9af.webp	in stock	USED	OTHER	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	4T1DAACK8SU151662	https://www.carlsontoyota.com/inventory/certified-used-2025-toyota-camry-se-fwd-4d-sedan-4t1daack8su151662/123?store={store_code}	RED	50680 miles	Camry	4T1DAACK8SU151662	2025	29656 USD	CT100	29656 USD	MI	Camry
7MUAAABG6SV131800	2025 Toyota Corolla Cross L	Toyota	https://www.carlsontoyota.com/inventory/certified-used-2025-toyota-corolla-cross-l-awd-4d-sport-utility-7muaaabg6sv131800/	26760 USD	2025 Black Toyota Corolla Cross Used 2025 Toyota Corolla Cross L 4D Sport Utility 2.0L I4 PDI DOHC 16V LEV3-SULEV30 169hp For sale at Carlson Toyota in Coon Rapids Minnesota.	https://www.carlsontoyota.com/wp-content/plugins/inventory/images/notfound.jpg	in stock	USED	SUV	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	7MUAAABG6SV131800	https://www.carlsontoyota.com/inventory/certified-used-2025-toyota-corolla-cross-l-awd-4d-sport-utility-7muaaabg6sv131800/123?store={store_code}	BLACK	40902 miles	Corolla Cross	7MUAAABG6SV131800	2025	26760 USD	CT100	26760 USD	MI	Corolla Cross
7MUCAABG6SV132762	2025 Toyota Corolla Cross LE	Toyota	https://www.carlsontoyota.com/inventory/certified-used-2025-toyota-corolla-cross-le-awd-4d-sport-utility-7mucaabg6sv132762/	27697 USD	2025 Silver Toyota Corolla Cross Used 2025 Toyota Corolla Cross LE 4D Sport Utility 2.0L I4 PDI DOHC 16V LEV3-SULEV30 169hp For sale at Carlson Toyota in Coon Rapids Minnesota.	https://vehicle-images.carscommerce.inc/9b5b-110008693/7MUCAABG6SV132762/thumbnails/large/1b0ca97f2eccf91a368262e5ce8154dc.webp	in stock	USED	SUV	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	7MUCAABG6SV132762	https://www.carlsontoyota.com/inventory/certified-used-2025-toyota-corolla-cross-le-awd-4d-sport-utility-7mucaabg6sv132762/123?store={store_code}	SILVER	15344 miles	Corolla Cross	7MUCAABG6SV132762	2025	27697 USD	CT100	27697 USD	MI	Corolla Cross
7MUEAABG4SV135524	2025 Toyota Corolla Cross XLE	Toyota	https://www.carlsontoyota.com/inventory/certified-used-2025-toyota-corolla-cross-xle-awd-4d-sport-utility-7mueaabg4sv135524/	31613 USD	2025 Blue Toyota Corolla Cross Used 2025 Toyota Corolla Cross XLE 4D Sport Utility 2.0L I4 PDI DOHC 16V LEV3-SULEV30 169hp For sale at Carlson Toyota in Coon Rapids Minnesota.	https://vehicle-images.carscommerce.inc/648d-110008693/7MUEAABG4SV135524/thumbnails/large/fff03a9bae4440f66929db2333893ced.webp	in stock	USED	SUV	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	7MUEAABG4SV135524	https://www.carlsontoyota.com/inventory/certified-used-2025-toyota-corolla-cross-xle-awd-4d-sport-utility-7mueaabg4sv135524/123?store={store_code}	BLUE	35872 miles	Corolla Cross	7MUEAABG4SV135524	2025	31613 USD	CT100	31613 USD	MI	Corolla Cross
5YFB4MDE3SP276112	2025 Toyota Corolla LE	Toyota	https://www.carlsontoyota.com/inventory/certified-used-2025-toyota-corolla-le-fwd-4d-sedan-5yfb4mde3sp276112/	23498 USD	2025 White Toyota Corolla Used 2025 Toyota Corolla LE 4D Sedan 2.0L I4 DOHC 16V For sale at Carlson Toyota in Coon Rapids Minnesota.	https://vehicle-images.carscommerce.inc/5f21-110008693/5YFB4MDE3SP276112/thumbnails/large/cf3e3cb3a7de8cf3d3f0926ae4126718.webp	in stock	USED	OTHER	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	5YFB4MDE3SP276112	https://www.carlsontoyota.com/inventory/certified-used-2025-toyota-corolla-le-fwd-4d-sedan-5yfb4mde3sp276112/123?store={store_code}	WHITE	35603 miles	Corolla	5YFB4MDE3SP276112	2025	23498 USD	CT100	23498 USD	MI	Corolla
5YFB4MDE4SP303088	2025 Toyota Corolla LE	Toyota	https://www.carlsontoyota.com/inventory/certified-used-2025-toyota-corolla-le-fwd-4d-sedan-5yfb4mde4sp303088/	23763 USD	2025 Black Toyota Corolla Used 2025 Toyota Corolla LE 4D Sedan 2.0L I4 DOHC 16V For sale at Carlson Toyota in Coon Rapids Minnesota.	https://www.carlsontoyota.com/wp-content/plugins/inventory/images/notfound.jpg	in stock	USED	OTHER	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	5YFB4MDE4SP303088	https://www.carlsontoyota.com/inventory/certified-used-2025-toyota-corolla-le-fwd-4d-sedan-5yfb4mde4sp303088/123?store={store_code}	BLACK	35926 miles	Corolla	5YFB4MDE4SP303088	2025	23763 USD	CT100	23763 USD	MI	Corolla
5YFB4MDE7SP282382	2025 Toyota Corolla LE	Toyota	https://www.carlsontoyota.com/inventory/certified-used-2025-toyota-corolla-le-fwd-4d-sedan-5yfb4mde7sp282382/	22815 USD	2025 Black Toyota Corolla Used 2025 Toyota Corolla LE 4D Sedan 2.0L I4 DOHC 16V For sale at Carlson Toyota in Coon Rapids Minnesota.	https://vehicle-images.carscommerce.inc/676e-110008693/5YFB4MDE7SP282382/thumbnails/large/e997c61a9f083cefd046348ebffc2d57.webp	in stock	USED	OTHER	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	5YFB4MDE7SP282382	https://www.carlsontoyota.com/inventory/certified-used-2025-toyota-corolla-le-fwd-4d-sedan-5yfb4mde7sp282382/123?store={store_code}	BLACK	46156 miles	Corolla	5YFB4MDE7SP282382	2025	22815 USD	CT100	22815 USD	MI	Corolla
4T3LWRFV0SU209501	2025 Toyota RAV4 Hybrid LE	Toyota	https://www.carlsontoyota.com/inventory/certified-used-2025-toyota-rav4-hybrid-le-awd-4d-sport-utility-4t3lwrfv0su209501/	36441 USD	2025 White Toyota RAV4 Used 2025 Toyota RAV4 Hybrid LE 4D Sport Utility 2.5L 4-Cylinder For sale at Carlson Toyota in Coon Rapids Minnesota.	https://vehicle-images.carscommerce.inc/4d2a-110008693/4T3LWRFV0SU209501/thumbnails/large/973dbd66756204dfaa8d6a2f03ae6b1f.webp	in stock	USED	SUV	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	4T3LWRFV0SU209501	https://www.carlsontoyota.com/inventory/certified-used-2025-toyota-rav4-hybrid-le-awd-4d-sport-utility-4t3lwrfv0su209501/123?store={store_code}	WHITE	17114 miles	RAV4	4T3LWRFV0SU209501	2025	36441 USD	CT100	36441 USD	MI	RAV4
4T3LWRFV2SU208429	2025 Toyota RAV4 Hybrid LE	Toyota	https://www.carlsontoyota.com/inventory/certified-used-2025-toyota-rav4-hybrid-le-awd-4d-sport-utility-4t3lwrfv2su208429/	36338 USD	2025 Silver Toyota RAV4 Used 2025 Toyota RAV4 Hybrid LE 4D Sport Utility 2.5L 4-Cylinder For sale at Carlson Toyota in Coon Rapids Minnesota.	https://vehicle-images.carscommerce.inc/a1f2-110008693/4T3LWRFV2SU208429/thumbnails/large/5dc4fa4c36fad62e66a3b6adbb2df6ac.webp	in stock	USED	SUV	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	4T3LWRFV2SU208429	https://www.carlsontoyota.com/inventory/certified-used-2025-toyota-rav4-hybrid-le-awd-4d-sport-utility-4t3lwrfv2su208429/123?store={store_code}	SILVER	15027 miles	RAV4	4T3LWRFV2SU208429	2025	36338 USD	CT100	36338 USD	MI	RAV4
4T3LWRFV3SU209007	2025 Toyota RAV4 Hybrid LE	Toyota	https://www.carlsontoyota.com/inventory/certified-used-2025-toyota-rav4-hybrid-le-awd-4d-sport-utility-4t3lwrfv3su209007/	36190 USD	2025 Silver Toyota RAV4 Used 2025 Toyota RAV4 Hybrid LE 4D Sport Utility 2.5L 4-Cylinder For sale at Carlson Toyota in Coon Rapids Minnesota.	https://vehicle-images.carscommerce.inc/9acf-110008693/4T3LWRFV3SU209007/thumbnails/large/6ef275f3f6cdc88688cbd9ac8514abed.webp	in stock	USED	SUV	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	4T3LWRFV3SU209007	https://www.carlsontoyota.com/inventory/certified-used-2025-toyota-rav4-hybrid-le-awd-4d-sport-utility-4t3lwrfv3su209007/123?store={store_code}	SILVER	17575 miles	RAV4	4T3LWRFV3SU209007	2025	36190 USD	CT100	36190 USD	MI	RAV4
JTMLWRFV6SD305629	2025 Toyota RAV4 Hybrid LE	Toyota	https://www.carlsontoyota.com/inventory/certified-used-2025-toyota-rav4-hybrid-le-awd-4d-sport-utility-jtmlwrfv6sd305629/	35974 USD	2025 White Toyota RAV4 Used 2025 Toyota RAV4 Hybrid LE 4D Sport Utility 2.5L 4-Cylinder For sale at Carlson Toyota in Coon Rapids Minnesota.	https://vehicle-images.carscommerce.inc/ffdb-110008693/JTMLWRFV6SD305629/thumbnails/large/48489c275ccdd1c964b70ec5113faec0.webp	in stock	USED	SUV	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	JTMLWRFV6SD305629	https://www.carlsontoyota.com/inventory/certified-used-2025-toyota-rav4-hybrid-le-awd-4d-sport-utility-jtmlwrfv6sd305629/123?store={store_code}	WHITE	27181 miles	RAV4	JTMLWRFV6SD305629	2025	35974 USD	CT100	35974 USD	MI	RAV4
JTMLWRFV8SD347767	2025 Toyota RAV4 Hybrid LE	Toyota	https://www.carlsontoyota.com/inventory/certified-used-2025-toyota-rav4-hybrid-le-awd-4d-sport-utility-jtmlwrfv8sd347767/	36161 USD	2025 Silver Toyota RAV4 Used 2025 Toyota RAV4 Hybrid LE 4D Sport Utility 2.5L 4-Cylinder For sale at Carlson Toyota in Coon Rapids Minnesota.	https://vehicle-images.carscommerce.inc/f38d-110008693/JTMLWRFV8SD347767/thumbnails/large/40415298f4ab94ad355e422151afdbb7.webp	in stock	USED	SUV	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	JTMLWRFV8SD347767	https://www.carlsontoyota.com/inventory/certified-used-2025-toyota-rav4-hybrid-le-awd-4d-sport-utility-jtmlwrfv8sd347767/123?store={store_code}	SILVER	18607 miles	RAV4	JTMLWRFV8SD347767	2025	36161 USD	CT100	36161 USD	MI	RAV4
